0.000074,100
0.000074,100
0.009161,13000
0.000073,100
0.008995,13000
0.009087,13000
0.000074,110
0.000019,10
0.000074,110
0.000147,210
0.000221,310
0.000276,410
0.000368,510
0.000424,610
0.000498,710
0.000608,810
0.000627,910
0.000701,1010
0.000774,1110
0.000829,1210
0.000921,1310
0.000977,1410
0.001069,1510
0.001124,1610
0.001198,1710
0.001253,1810
0.001327,1910
0.001401,2010
0.001474,2110
0.001530,2210
0.001604,2310
0.001659,2410
0.001751,2510
0.001825,2610
0.001880,2710
0.001991,2810
0.002083,2910
0.002157,3010
0.002156,3110
0.002268,3210
0.002286,3310
0.002378,3410
0.002488,3510
0.002525,3610
0.002617,3710
0.002654,3810
0.002691,3910
0.002857,4010
0.002839,4110
0.002913,4210
0.003005,4310
0.003060,4410
0.003097,4510
0.003262,4610
0.003318,4710
0.003355,4810
0.003483,4910
0.003466,5010
0.003612,5110
0.003649,5210
0.003742,5310
0.003742,5410
0.003834,5510
0.003870,5610
0.003982,5710
0.004000,5810
0.004147,5910
0.004147,6010
0.004258,6110
0.004369,6210
0.004368,6310
0.004460,6410
0.004535,6510
0.004571,6610
0.004664,6710
0.004700,6810
0.004848,6910
0.004866,7010
0.004996,7110
0.005013,7210
0.005087,7310
0.005161,7410
0.005217,7510
0.005253,7610
0.005400,7710
0.005419,7810
0.005529,7910
0.005585,8010
0.005622,8110
0.005733,8210
0.005732,8310
0.005880,8410
0.005917,8510
0.006028,8610
0.006009,8710
0.006156,8810
0.006248,8910
0.006303,9010
0.006323,9110
0.006396,9210
0.006470,9310
0.006580,9410
0.006599,9510
0.006728,9610
0.006728,9710
0.006820,9810
0.006875,9910
0.006968,10010
0.007023,10110
0.007115,10210
0.007151,10310
0.007281,10410
0.007280,10510
0.007428,10610
0.007410,10710
0.007576,10810
0.007557,10910
0.007649,11010
0.007723,11110
0.007833,11210
0.007815,11310
0.007981,11410
0.007982,11510
0.008074,11610
0.008110,11710
0.008240,11810
0.008221,11910
0.008387,12010
0.008350,12110
0.008534,12210
0.008534,12310
0.008681,12410
0.008682,12510
0.008756,12610
0.008866,12710
0.008885,12810
0.009013,12910
