0.000018,10
0.000018,10
0.000019,10
0.000074,110
0.000129,210
0.000203,310
0.000277,410
0.000351,510
0.000405,610
0.000480,710
0.000553,810
0.000608,910
0.000701,1010
0.000756,1110
0.000829,1210
0.000885,1310
0.000958,1410
0.001014,1510
0.001106,1610
0.001179,1710
0.001235,1810
0.001308,1910
0.001364,2010
0.001493,2110
0.001512,2210
0.001567,2310
0.001641,2410
0.001696,2510
0.001788,2610
0.001843,2710
0.001936,2810
0.001991,2910
0.002046,3010
0.002119,3110
0.002193,3210
0.002267,3310
0.002377,3410
0.002397,3510
0.002525,3610
0.002544,3710
0.002635,3810
0.002654,3910
0.002747,4010
0.002838,4110
0.002876,4210
0.002986,4310
0.003005,4410
0.003079,4510
0.003207,4610
0.003244,4710
0.003281,4810
0.003429,4910
0.003429,5010
0.003484,5110
0.003576,5210
0.003631,5310
0.003705,5410
0.003760,5510
0.003853,5610
0.003981,5710
0.003963,5810
0.004203,5910
0.004110,6010
0.004239,6110
0.004295,6210
0.004350,6310
0.004442,6410
0.004516,6510
0.004553,6610
0.004589,6710
0.004664,6810
0.005290,6910
0.004848,7010
0.004884,7110
0.004921,7210
0.004995,7310
0.005105,7410
0.005143,7510
0.005235,7610
0.005346,7710
0.005401,7810
0.005400,7910
0.005475,8010
0.005566,8110
0.005640,8210
0.005696,8310
0.005788,8410
0.005824,8510
0.005880,8610
0.005954,8710
0.006083,8810
0.006082,8910
0.006193,9010
0.006248,9110
0.006303,9210
0.006396,9310
0.006433,9410
0.006525,9510
0.006617,9610
0.006636,9710
0.006746,9810
0.006820,9910
0.006875,10010
0.006949,10110
0.007631,10210
0.007059,10310
0.007115,10410
0.007188,10510
0.007300,10610
0.007428,10710
0.007428,10810
0.007484,10910
0.007557,11010
0.007631,11110
0.007686,11210
0.007760,11310
0.007815,11410
0.007871,11510
0.007963,11610
0.008000,11710
0.008111,11810
0.008183,11910
0.008258,12010
0.008349,12110
0.008349,12210
0.008424,12310
0.008497,12410
0.008589,12510
0.008645,12610
0.009142,12710
0.008773,12810
0.008866,12910
