
5.71397E-4,10
0.002230291,110
0.005179437,210
0.004018211,310
0.009326673,410
0.006488121,510
0.008202311,610
0.006432824,710
0.00989807,810
0.007649346,910
0.011556965,1010
0.008939597,1110
0.013271156,1210
0.010119257,1310
0.01493005,1410
0.011962472,1510
0.016183437,1610
0.013400181,1710
0.033472803,1810
0.015077508,1910
0.01859805,2010
0.016920723,2110
0.019722412,2210
0.018598049,2310
0.045085065,2410
0.020349105,2510
0.023777487,2610
0.022137025,2710
0.035961145,2810
0.023961809,2910
0.025012441,3010
0.04998802,3110
0.025878753,3210
0.027279597,3310
0.039684441,3410
0.029104381,3510
0.028311798,3610
0.051646913,3710
0.043776381,3810
0.032495899,3910
0.030652683,4010
0.047038874,4110
0.056513004,4210
0.060457486,4310
0.057563637,4410
0.062263837,4510
0.063001124,4610
0.049951155,4710
0.064180783,4810
0.057545205,4910
0.06176617,5010
0.059517446,5110
0.056070632,5210
0.061139476,5310
0.074281607,5410
0.04222808,5510
0.044587397,5610
0.043905406,5710
0.04615413,5810
0.045656461,5910
0.066964038,6010
0.068899416,6110
0.048310693,6210
0.049250732,6310
0.074115717,6410
0.050964924,6510
0.050633145,6610
0.082797264,6710
0.051868099,6810
0.079442612,6910
0.053103054,7010
0.068678229,7110
0.054301145,7210
0.07055831,7310
0.058393085,7410
0.083811033,7510
0.057453044,7610
0.086299376,7710
0.057913848,7810
0.091736862,7910
0.059664903,8010
0.064143918,8110
0.077544099,8210
0.089635596,8310
0.06296426,8410
0.066503235,8510
0.08062227,8610
0.091994912,8710
0.066595396,8810
0.06893628,8910
0.068198993,9010
0.070152802,9110
0.085783275,9210
0.106685345,9310
0.103127937,9410
0.10041841,9510
0.090944279,9610
0.101579636,9710
0.090723094,9810
0.090077968,9910
0.09240042,10010
0.104565646,10110
0.093856561,10210
0.07772842,10310
0.080216762,10410
0.078723757,10510
0.082115275,10610
0.079958712,10710
0.099201887,10810
0.081248963,10910
0.099662692,11010
0.116325364,11110
0.103459717,11210
0.103754631,11310
0.085838571,11410
0.10178239,11510
0.116141043,11610
0.093745968,11710
0.106832802,11810
0.104565646,11910
0.092363556,12010
0.106501023,12110
0.093506349,12210
0.105948058,12310
0.114205666,12410
0.109892541,12510
0.111256521,12610
0.120306711,12710
0.117025786,12810
0.113136601,12910
