
0.002267156,10
0.002082834,110
0.002506774,210
0.002654231,310
0.002174995,410
0.003133467,510
0.002211859,610
0.002193427,710
0.002230292,810
0.002230291,910
0.002267156,1010
0.003022874,1110
0.002377749,1210
0.002340885,1310
0.002377749,1410
0.002396181,1510
0.002414613,1610
0.00239618,1710
0.002451477,1810
0.00246991,1910
0.002562071,2010
0.002525206,2110
0.002783256,2210
0.002580502,2310
0.002617367,2410
0.002654231,2510
0.003557407,2610
0.002746392,2710
0.002672663,2810
0.002691096,2910
0.002746392,3010
0.002801688,3110
0.002856984,3210
0.002746392,3310
0.002838552,3410
0.002875417,3510
0.002893849,3610
0.002838553,3710
0.002893849,3810
0.003041306,3910
0.002912282,4010
0.002967578,4110
0.002967577,4210
0.003004442,4310
0.00298601,4410
0.003004442,4510
0.003096603,4610
0.003059738,4710
0.003004442,4810
0.003041306,4910
0.003096603,5010
0.003096603,5110
0.003575839,5210
0.003151899,5310
0.0031519,5410
0.003446814,5510
0.003207196,5610
0.003207196,5710
0.004147237,5810
0.00340995,5910
0.003280924,6010
0.003225628,6110
0.003280924,6210
0.003299357,6310
0.003299356,6410
0.003373086,6510
0.003612704,6610
0.003391517,6710
0.003446814,6810
0.003520543,6910
0.003483678,7010
0.003520543,7110
0.003557407,7210
0.003538975,7310
0.003631136,7410
0.003612703,7510
0.003686432,7610
0.003631136,7710
0.003668,7810
0.003649568,7910
0.00383389,8010
0.003723297,8110
0.003723296,8210
0.003797025,8310
0.003981346,8410
0.003815457,8510
0.003852321,8610
0.003870754,8710
0.004073507,8810
0.004018211,8910
0.004036643,9010
0.00409194,9110
0.004055075,9210
0.003907618,9310
0.004368422,9410
0.003962915,9510
0.004055075,9610
0.0041841,9710
0.004091939,9810
0.00409194,9910
0.004128804,10010
0.004220965,10110
0.004165668,10210
0.004331558,10310
0.004331558,10410
0.004386855,10510
0.004386854,10610
0.004202533,10710
0.004257829,10810
0.004442151,10910
0.004368422,11010
0.004276261,11110
0.004313126,11210
0.004423719,11310
0.004552743,11410
0.004460583,11510
0.004847658,11610
0.004534312,11710
0.004534312,11810
0.004515879,11910
0.004460583,12010
0.00486609,12110
0.004552744,12210
0.00460804,12310
0.004663336,12410
0.004626473,12510
0.00460804,12610
0.004644905,12710
0.004644904,12810
0.004737065,12910
